patent_number,date,title,tokens,nltk_pos,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,bad_endings,bad_starts,misspelt_words,misspelt
US1642086A,1927-09-13,Display holdeb,"['Display', 'holdeb']","[('Display', 'NNP'), ('holdeb', 'NN')]","['VERB', 'VERB']",[],0,0,2,0,0,{'holdeb'},1
US1642095A,1925-11-28,Fluid dynamometer,"['Fluid', 'dynamometer']","[('Fluid', 'NNP'), ('dynamometer', 'NN')]","['ADJ', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'dynamometer'},1
US1642100A,1925-11-07,Top feed door for refuse destructors and other furnaces,"['Top-feed', 'door', 'for', 'refuse', 'destructors', 'and', 'other', 'furnaces']","[('Top-feed', 'JJ'), ('door', 'NN'), ('for', 'IN'), ('refuse', 'NN'), ('destructors', 'NNS'), ('and', 'CC'), ('other', 'JJ'), ('furnaces', 'NNS')]","['ADJ', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'SPACE']",[],0,0,11,0,0,{'destructors'},1
US1642124A,1925-03-24,Push pull reproducer,"['Push-pull', 'reproducer']","[('Push-pull', 'JJ'), ('reproducer', 'NN')]","['VERB', 'PUNCT', 'NOUN', 'NOUN', 'SPACE']",[],0,0,5,0,0,{'reproducer'},1
US1642139A,1927-04-08,Pulverizer,['Pulverizer'],"[('Pulverizer', 'NN')]","['NOUN', 'SPACE']",[],0,0,2,0,0,{'pulverizer'},1
US1642143A,1923-04-02,Separable rim,"['Separable', 'rim']","[('Separable', 'JJ'), ('rim', 'NN')]","['ADJ', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'separable'},1
US1642157A,1926-11-02,Gripper block for printing presses,"['Gripper', 'block', 'for', 'printing', 'presses']","[('Gripper', 'NNP'), ('block', 'NN'), ('for', 'IN'), ('printing', 'NN'), ('presses', 'NNS')]","['ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'SPACE']",[],0,0,6,0,0,{'gripper'},1
US1642196A,1927-09-13,Typewriting machine,"['Typewriting', 'machine']","[('Typewriting', 'VBG'), ('machine', 'NN')]","['VERB', 'NOUN']",[],0,0,2,0,0,{'typewriting'},1
US1642239A,1922-05-10,Indicating device for lightning arresters,"['Indicating', 'device', 'for', 'lightning', 'arresters']","[('Indicating', 'VBG'), ('device', 'NN'), ('for', 'IN'), ('lightning', 'VBG'), ('arresters', 'NNS')]","['VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'SPACE']",[],0,0,6,0,0,{'arresters'},1
US1642240A,1924-10-14,Lightning arrester,"['Lightning', 'arrester']","[('Lightning', 'VBG'), ('arrester', 'NN')]","['NOUN', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'arrester'},1
US1642248A,1925-09-30,Typewriting machine,"['Typewriting', 'machine']","[('Typewriting', 'VBG'), ('machine', 'NN')]","['VERB', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'typewriting'},1
US1642249A,1922-11-14,Set of toy interfitting building blocks,"['Set', 'of', 'toy', 'interfitting', 'building', 'blocks']","[('Set', 'NNP'), ('of', 'IN'), ('toy', 'NN'), ('interfitting', 'VBG'), ('building', 'NN'), ('blocks', 'NNS')]","['VERB', 'ADP', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'SPACE']",[],0,0,7,0,0,{'interfitting'},1
US1642262A,1927-09-13,Piebre pennabtz,"['Piebre', 'pennabtz']","[('Piebre', 'NNP'), ('pennabtz', 'NN')]","['NOUN', 'NOUN']",[],0,0,2,0,0,"{'piebre', 'pennabtz'}",1
US1642271A,1924-08-21,Typewriting machine,"['Typewriting', 'machine']","[('Typewriting', 'VBG'), ('machine', 'NN')]","['VERB', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'typewriting'},1
US1642272A,1923-10-30,Typewriting machine,"['Typewriting', 'machine']","[('Typewriting', 'VBG'), ('machine', 'NN')]","['VERB', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'typewriting'},1
US1642286A,1926-06-03,Bowling alley tenpin,"['Bowling-alley', 'tenpin']","[('Bowling-alley', 'NNP'), ('tenpin', 'NN')]","['NOUN', 'PUNCT', 'NOUN', 'NOUN', 'SPACE']",[],0,0,5,0,0,{'tenpin'},1
US1642288A,1922-09-01,Electromagnetically operated device,"['Electromagnetically-operated', 'device']","[('Electromagnetically-operated', 'JJ'), ('device', 'NN')]","['ADV', 'PUNCT', 'VERB', 'NOUN', 'SPACE']",[],0,0,5,0,0,{'electromagnetically'},1
US1642295A,1926-01-22,Noiseless intercommunicating telegraph and telephone device,"['Noiseless', 'intercommunicating', 'telegraph', 'and', 'telephone', 'device']","[('Noiseless', 'NNP'), ('intercommunicating', 'VBG'), ('telegraph', 'NN'), ('and', 'CC'), ('telephone', 'NN'), ('device', 'NN')]","['NOUN', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'SPACE']",[],0,0,7,0,0,{'intercommunicating'},1
US1642304A,1927-02-14,Poultry waterer,"['Poultry', 'waterer']","[('Poultry', 'NN'), ('waterer', 'NN')]","['NOUN', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'waterer'},1
US1642305A,1926-12-07,Overshoe and process of making same,"['Overshoe', 'and', 'process', 'of', 'making', 'same']","[('Overshoe', 'NNP'), ('and', 'CC'), ('process', 'NN'), ('of', 'IN'), ('making', 'VBG'), ('same', 'JJ')]","['NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'ADJ', 'SPACE']",[],0,0,7,0,0,{'overshoe'},1
US1642308A,1925-07-06,Ventilated insole,"['Ventilated', 'insole']","[('Ventilated', 'VBN'), ('insole', 'NN')]","['VERB', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'insole'},1
US1642317A,1926-10-26,Electromechanical door operating device,"['Electromechanical', 'door-operating', 'device']","[('Electromechanical', 'JJ'), ('door-operating', 'NN'), ('device', 'NN')]","['ADJ', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'SPACE']",[],0,0,6,0,0,{'electromechanical'},1
US1642321A,1926-01-12,Refrigerating apparatus,"['Refrigerating', 'apparatus']","[('Refrigerating', 'VBG'), ('apparatus', 'NN')]","['VERB', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'refrigerating'},1
US1642340A,1924-10-02,"Machine for placing, pressing, and drying end caps on paper rolls","['Machine', 'for', 'placing,', 'pressing,', 'and', 'drying', 'end', 'caps', 'on', 'paper', 'rolls']","[('Machine', 'NN'), ('for', 'IN'), ('placing,', 'NN'), ('pressing,', 'NN'), ('and', 'CC'), ('drying', 'VBG'), ('end', 'NN'), ('caps', 'NNS'), ('on', 'IN'), ('paper', 'NN'), ('rolls', 'NNS')]","['NOUN', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'PUNCT', 'CCONJ', 'VERB', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'SPACE']",[],0,0,14,0,0,"{'placing,', 'pressing,'}",1
US1642345A,1926-08-25,Electrical connecter,"['Electrical', 'connecter']","[('Electrical', 'JJ'), ('connecter', 'NN')]","['ADJ', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'connecter'},1
US1642346A,1926-03-16,"Change speed gear for rotation in two directions and with direct coupling, neutral position, and brake","['Change-speed', 'gear', 'for', 'rotation', 'in', 'two', 'directions', 'and', 'with', 'direct', 'coupling,', 'neutral', 'position,', 'and', 'brake']","[('Change-speed', 'JJ'), ('gear', 'NN'), ('for', 'IN'), ('rotation', 'NN'), ('in', 'IN'), ('two', 'CD'), ('directions', 'NNS'), ('and', 'CC'), ('with', 'IN'), ('direct', 'JJ'), ('coupling,', 'JJ'), ('neutral', 'JJ'), ('position,', 'NN'), ('and', 'CC'), ('brake', 'VB')]","['NOUN', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NUM', 'NOUN', 'CCONJ', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'SPACE']",['CARDINAL'],0,0,20,0,0,"{'coupling,', 'position,'}",1
US1642371A,1927-09-13,Baeple plate foe boiler eire boxes,"['Baeple', 'plate', 'foe', 'boiler', 'eire', 'boxes']","[('Baeple', 'NNP'), ('plate', 'NN'), ('foe', 'NN'), ('boiler', 'NN'), ('eire', 'NN'), ('boxes', 'NNS')]","['ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,0,0,"{'baeple', 'eire'}",1
US1642383A,1927-09-13,x h hoisting device,"['x', 'h', 'hoisting', 'device']","[('x', 'NN'), ('h', 'NN'), ('hoisting', 'VBG'), ('device', 'NN')]","['SYM', 'NOUN', 'VERB', 'NOUN']",[],0,0,4,0,0,"{'x', 'h'}",1
US1642446A,1924-09-17,Air baffle for driers,"['Air', 'baffle', 'for', 'driers']","[('Air', 'NNP'), ('baffle', 'NN'), ('for', 'IN'), ('driers', 'NNS')]","['NOUN', 'NOUN', 'ADP', 'NOUN', 'SPACE']",[],0,0,5,0,0,{'driers'},1
US1642448A,1925-01-30,Superadjustable generator,"['Superadjustable', 'generator']","[('Superadjustable', 'JJ'), ('generator', 'NN')]","['ADJ', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'superadjustable'},1
US1642453A,1923-03-16,Alternating current telegraphy,"['Alternating-current', 'telegraphy']","[('Alternating-current', 'JJ'), ('telegraphy', 'NN')]","['VERB', 'PUNCT', 'ADJ', 'NOUN', 'SPACE']",[],0,0,5,0,0,{'telegraphy'},1
US1642454A,1926-05-19,"Pump, compressor, or the like","['Pump,', 'compressor,', 'or', 'the', 'like']","[('Pump,', 'NNP'), ('compressor,', 'NN'), ('or', 'CC'), ('the', 'DT'), ('like', 'JJ')]","['ADJ', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'INTJ', 'SPACE']",[],0,0,8,0,0,"{'pump,', 'compressor,'}",1
US1642491A,1924-03-31,Electrical t connecter,"['Electrical', 't', 'connecter']","[('Electrical', 'JJ'), ('t', 'NN'), ('connecter', 'NN')]","['ADJ', 'NOUN', 'NOUN', 'SPACE']",[],0,0,4,0,0,"{'connecter', 't'}",1
US1642492A,1925-06-17,Electrical t connecter,"['Electrical', 't', 'connecter']","[('Electrical', 'JJ'), ('t', 'NN'), ('connecter', 'NN')]","['ADJ', 'NOUN', 'NOUN', 'SPACE']",[],0,0,4,0,0,"{'connecter', 't'}",1
US1642516A,1927-09-13,Strument co,"['Strument', 'co']","[('Strument', 'NNP'), ('co', 'NN')]","['NOUN', 'VERB']",[],0,0,2,0,0,{'strument'},1
US1642519A,1927-09-13,Elottr duster,"['Elottr', 'duster']","[('Elottr', 'NNP'), ('duster', 'NN')]","['NOUN', 'VERB']",[],0,0,2,0,0,{'elottr'},1
US1642546A,1922-10-12,Impregnating and vulcanizing process,"['Impregnating', 'and', 'vulcanizing', 'process']","[('Impregnating', 'VBG'), ('and', 'CC'), ('vulcanizing', 'VBG'), ('process', 'NN')]","['ADJ', 'CCONJ', 'VERB', 'NOUN', 'SPACE']",[],0,0,5,0,0,{'vulcanizing'},1
US1642547A,1927-09-13,Shock eliminator and spring control,"['Shock', 'eliminator', 'and', 'spring', 'control']","[('Shock', 'NNP'), ('eliminator', 'NN'), ('and', 'CC'), ('spring', 'NN'), ('control', 'NN')]","['NOUN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN']",[],0,0,5,0,0,{'eliminator'},1
US1642553A,1927-09-13,Metal doob,"['Metal', 'doob']","[('Metal', 'NNP'), ('doob', 'NN')]","['NOUN', 'NOUN']",[],0,0,2,0,0,{'doob'},1
US1642557A,1925-08-24,Nonstretchable mattress,"['Nonstretchable', 'mattress']","[('Nonstretchable', 'JJ'), ('mattress', 'NN')]","['ADJ', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'nonstretchable'},1
US1642565A,1926-10-01,Brooder stove,"['Brooder', 'stove']","[('Brooder', 'NNP'), ('stove', 'NN')]","['NOUN', 'VERB', 'SPACE']",[],0,0,3,0,0,{'brooder'},1
US1642571A,1927-09-13,Cak end,"['Cak', 'end']","[('Cak', 'NNP'), ('end', 'NN')]","['NOUN', 'VERB']",[],0,0,2,0,0,{'cak'},1
US1642593A,1926-01-09,Broaching machine,"['Broaching', 'machine']","[('Broaching', 'VBG'), ('machine', 'NN')]","['VERB', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'broaching'},1
US1642595A,1925-05-18,Process for obtaining sulpho aromatic fatty acids,"['Process', 'for', 'obtaining', 'sulpho-aromatic', 'fatty', 'acids']","[('Process', 'NN'), ('for', 'IN'), ('obtaining', 'VBG'), ('sulpho-aromatic', 'JJ'), ('fatty', 'JJ'), ('acids', 'NNS')]","['NOUN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'NOUN', 'SPACE']",[],0,0,9,0,0,{'sulpho'},1
US1642599A,1925-07-06,Means for the projection of cinematograph films,"['Means', 'for', 'the', 'projection', 'of', 'cinematograph', 'films']","[('Means', 'NNS'), ('for', 'IN'), ('the', 'DT'), ('projection', 'NN'), ('of', 'IN'), ('cinematograph', 'NN'), ('films', 'NNS')]","['NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'SPACE']",[],0,0,8,0,0,{'cinematograph'},1
US1642603A,1926-06-03,Reenforced mine prop,"['Reenforced', 'mine', 'prop']","[('Reenforced', 'NNP'), ('mine', 'NN'), ('prop', 'NN')]","['VERB', 'NOUN', 'NOUN', 'SPACE']",[],0,0,4,0,0,{'reenforced'},1
US1642609A,1925-11-18,Transmission gear for autovehicles,"['Transmission', 'gear', 'for', 'autovehicles']","[('Transmission', 'NN'), ('gear', 'NN'), ('for', 'IN'), ('autovehicles', 'NNS')]","['NOUN', 'NOUN', 'ADP', 'NOUN', 'SPACE']",[],0,0,5,0,0,{'autovehicles'},1
US1642615A,1923-03-26,Manometer,['Manometer'],"[('Manometer', 'NN')]","['NOUN', 'SPACE']",[],0,0,2,0,0,{'manometer'},1
US1642616A,1927-09-13,Godefroy rodolphe luginbuhl,"['Godefroy-rodolphe', 'luginbuhl']","[('Godefroy-rodolphe', 'NNP'), ('luginbuhl', 'NN')]","['NOUN', 'PUNCT', 'NOUN', 'NOUN']",[],0,0,4,0,0,"{'luginbuhl', 'godefroy', 'rodolphe'}",1
US1642637A,1923-09-27,System of facsimile telegraphy by wireless signals,"['System', 'of', 'facsimile', 'telegraphy', 'by', 'wireless', 'signals']","[('System', 'NN'), ('of', 'IN'), ('facsimile', 'JJ'), ('telegraphy', 'NN'), ('by', 'IN'), ('wireless', 'NN'), ('signals', 'NNS')]","['NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'SPACE']",[],0,0,8,0,0,{'telegraphy'},1
US1642654A,1926-02-03,Oilstone box,"['Oilstone', 'box']","[('Oilstone', 'CD'), ('box', 'NN')]","['NOUN', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'oilstone'},1
US1642659A,1927-06-20,Automatic sewer flusher,"['Automatic', 'sewer', 'flusher']","[('Automatic', 'NNP'), ('sewer', 'NN'), ('flusher', 'NN')]","['ADJ', 'NOUN', 'NOUN', 'SPACE']",[],0,0,4,0,0,{'flusher'},1
US1642663A,1922-08-11,System of radiocommunication,"['System', 'of', 'radiocommunication']","[('System', 'NN'), ('of', 'IN'), ('radiocommunication', 'NN')]","['NOUN', 'ADP', 'NOUN', 'SPACE']",[],0,0,4,0,0,{'radiocommunication'},1
US1642691A,1927-09-20,A gqbpobaiton of,"['A', 'gqbpobaiton', 'of']","[('A', 'DT'), ('gqbpobaiton', 'NN'), ('of', 'IN')]","['DET', 'NOUN', 'ADP']",[],0,0,3,0,0,{'gqbpobaiton'},1
US1642693A,1926-07-07,Extender attachment for dough molders,"['Extender', 'attachment', 'for', 'dough', 'molders']","[('Extender', 'NNP'), ('attachment', 'NN'), ('for', 'IN'), ('dough', 'NN'), ('molders', 'NNS')]","['NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'SPACE']",[],0,0,6,0,0,"{'extender', 'molders'}",1
US1642694A,1927-09-20,Preparation of cyanogen compounds,"['Preparation', 'of', 'cyanogen', 'compounds']","[('Preparation', 'NN'), ('of', 'IN'), ('cyanogen', 'NN'), ('compounds', 'NNS')]","['NOUN', 'ADP', 'NOUN', 'NOUN']",[],0,0,4,0,0,{'cyanogen'},1
US1642705A,1926-06-23,Stone catcher for beet slicers,"['Stone', 'catcher', 'for', 'beet', 'slicers']","[('Stone', 'NNP'), ('catcher', 'NN'), ('for', 'IN'), ('beet', 'NN'), ('slicers', 'NNS')]","['NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'SPACE']",[],0,0,6,0,0,{'slicers'},1
US1642718A,1926-01-11,Atmospherically controlled switch,"['Atmospherically-controlled', 'switch']","[('Atmospherically-controlled', 'JJ'), ('switch', 'NN')]","['ADV', 'PUNCT', 'VERB', 'NOUN', 'SPACE']",[],0,0,5,0,0,{'atmospherically'},1
US1642723A,1926-09-13,Mortising machine,"['Mortising', 'machine']","[('Mortising', 'VBG'), ('machine', 'NN')]","['VERB', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'mortising'},1
US1642739A,1922-10-30,Carbonator,['Carbonator'],"[('Carbonator', 'NN')]","['NOUN', 'SPACE']",[],0,0,2,0,0,{'carbonator'},1
US1642748A,1921-10-12,Automatic train line connecter,"['Automatic', 'train-line', 'connecter']","[('Automatic', 'JJ'), ('train-line', 'NN'), ('connecter', 'NN')]","['ADJ', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'SPACE']",[],0,0,6,0,0,{'connecter'},1
US1642754A,1925-11-13,Stoneware of high resistance against the perforating power of electrical sparks and making the stoneware,"['Stoneware', 'of', 'high', 'resistance', 'against', 'the', 'perforating', 'power', 'of', 'electrical', 'sparks', 'and', 'making', 'the', 'stoneware']","[('Stoneware', 'NNP'), ('of', 'IN'), ('high', 'JJ'), ('resistance', 'NN'), ('against', 'IN'), ('the', 'DT'), ('perforating', 'VBG'), ('power', 'NN'), ('of', 'IN'), ('electrical', 'JJ'), ('sparks', 'NNS'), ('and', 'CC'), ('making', 'VBG'), ('the', 'DT'), ('stoneware', 'NN')]","['NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'DET', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'VERB', 'DET', 'NOUN', 'SPACE']",[],0,0,16,0,0,{'stoneware'},1
US1642756A,1921-06-06,Subliming apparatus,"['Subliming', 'apparatus']","[('Subliming', 'VBG'), ('apparatus', 'NN')]","['NOUN', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'subliming'},1
US1642769A,1926-02-26,Lay actuating mechanism for looms,"['Lay-actuating', 'mechanism', 'for', 'looms']","[('Lay-actuating', 'JJ'), ('mechanism', 'NN'), ('for', 'IN'), ('looms', 'NNS')]","['VERB', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'NOUN', 'SPACE']",[],0,0,7,0,0,{'actuating'},1
US1642774A,1927-09-20,Harked article and process of harking articles,"['Harked', 'article', 'and', 'process', 'of', 'harking', 'articles']","[('Harked', 'VBN'), ('article', 'NN'), ('and', 'CC'), ('process', 'NN'), ('of', 'IN'), ('harking', 'VBG'), ('articles', 'NNS')]","['ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN']",[],0,0,7,0,0,{'harked'},1
US1642787A,1926-10-13,Gas brooder,"['Gas', 'brooder']","[('Gas', 'NNP'), ('brooder', 'NN')]","['NOUN', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'brooder'},1
US1642788A,1923-01-05,Process for making ammonium fluorides,"['Process', 'for', 'making', 'ammonium', 'fluorides']","[('Process', 'NN'), ('for', 'IN'), ('making', 'VBG'), ('ammonium', 'NN'), ('fluorides', 'NNS')]","['NOUN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'SPACE']",[],0,0,6,0,0,{'fluorides'},1
US1642802A,1925-11-06,Fish scaler,"['Fish', 'scaler']","[('Fish', 'JJ'), ('scaler', 'NN')]","['NOUN', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'scaler'},1
US1642804A,1925-08-12,Packaged unbaked dough layer,"['Packaged', 'unbaked-dough', 'layer']","[('Packaged', 'VBN'), ('unbaked-dough', 'JJ'), ('layer', 'NN')]","['VERB', 'ADJ', 'PUNCT', 'NOUN', 'NOUN', 'SPACE']",[],0,0,6,0,0,{'unbaked'},1
US1642825A,1922-06-27,Welding mandrel,"['Welding', 'mandrel']","[('Welding', 'VBG'), ('mandrel', 'NN')]","['NOUN', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'mandrel'},1
US1642841A,1925-01-09,Platen printing press,"['Platen', 'printing', 'press']","[('Platen', 'NNP'), ('printing', 'NN'), ('press', 'NN')]","['VERB', 'VERB', 'NOUN', 'SPACE']",[],0,0,4,0,0,{'platen'},1
US1642847A,1925-11-11,Resilient material for soling and heeling shoes,"['Resilient', 'material', 'for', 'soling', 'and', 'heeling', 'shoes']","[('Resilient', 'JJ'), ('material', 'NN'), ('for', 'IN'), ('soling', 'VBG'), ('and', 'CC'), ('heeling', 'NN'), ('shoes', 'NNS')]","['ADJ', 'NOUN', 'ADP', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'SPACE']",[],0,0,8,0,0,"{'soling', 'heeling'}",1
US1642851A,1923-12-06,"Suitcase, attache case, and the like","['Suitcase,', 'attache', 'case,', 'and', 'the', 'like']","[('Suitcase,', 'NNP'), ('attache', 'NN'), ('case,', 'NN'), ('and', 'CC'), ('the', 'DT'), ('like', 'JJ')]","['NOUN', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'INTJ', 'SPACE']",[],0,0,9,0,0,"{'case,', 'suitcase,'}",1
US1642863A,1924-10-27,Headstock for lathes,"['Headstock', 'for', 'lathes']","[('Headstock', 'NNP'), ('for', 'IN'), ('lathes', 'NNS')]","['NOUN', 'ADP', 'NOUN', 'SPACE']",[],0,0,4,0,0,"{'headstock', 'lathes'}",1
US1642871A,1921-08-01,Clarifying and decolorizing agent and process for making the same,"['Clarifying', 'and', 'decolorizing', 'agent', 'and', 'process', 'for', 'making', 'the', 'same']","[('Clarifying', 'VBG'), ('and', 'CC'), ('decolorizing', 'VBG'), ('agent', 'NN'), ('and', 'CC'), ('process', 'NN'), ('for', 'IN'), ('making', 'VBG'), ('the', 'DT'), ('same', 'JJ')]","['VERB', 'CCONJ', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'DET', 'ADJ', 'SPACE']",[],0,0,11,0,0,{'decolorizing'},1
US1642881A,1925-10-12,Changing glass feeder bushings,"['Changing', 'glass-feeder', 'bushings']","[('Changing', 'VBG'), ('glass-feeder', 'NN'), ('bushings', 'NNS')]","['VERB', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'SPACE']",[],0,0,6,0,0,{'bushings'},1
US1642896A,1924-06-10,Manufacture of fluorides,"['Manufacture', 'of', 'fluorides']","[('Manufacture', 'NN'), ('of', 'IN'), ('fluorides', 'NNS')]","['NOUN', 'ADP', 'NOUN', 'SPACE']",[],0,0,4,0,0,{'fluorides'},1
US1642900A,1923-10-03,Compressor for refrigerating machinery,"['Compressor', 'for', 'refrigerating', 'machinery']","[('Compressor', 'NNP'), ('for', 'IN'), ('refrigerating', 'VBG'), ('machinery', 'NN')]","['VERB', 'ADP', 'VERB', 'NOUN', 'SPACE']",[],0,0,5,0,0,{'refrigerating'},1
US1642914A,1926-07-03,Sandproof bearing,"['Sandproof', 'bearing']","[('Sandproof', 'NNP'), ('bearing', 'NN')]","['NOUN', 'VERB', 'SPACE']",[],0,0,3,0,0,{'sandproof'},1
US1642921A,1926-11-18,Tire chain applier,"['Tire-chain', 'applier']","[('Tire-chain', 'CD'), ('applier', 'NN')]","['NOUN', 'PUNCT', 'NOUN', 'NOUN', 'SPACE']",[],0,0,5,0,0,{'applier'},1
US1642922A,1926-01-16,Refrigerating apparatus,"['Refrigerating', 'apparatus']","[('Refrigerating', 'VBG'), ('apparatus', 'NN')]","['VERB', 'NOUN', 'SPACE']",[],0,0,3,0,0,{'refrigerating'},1
US1642936A,1925-08-21,"Extension reel for electric lamps, portable drills, and the like","['Extension', 'reel', 'for', 'electric', 'lamps,', 'portable', 'drills,', 'and', 'the', 'like']","[('Extension', 'NN'), ('reel', 'NN'), ('for', 'IN'), ('electric', 'JJ'), ('lamps,', 'NN'), ('portable', 'JJ'), ('drills,', 'NN'), ('and', 'CC'), ('the', 'DT'), ('like', 'JJ')]","['NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'INTJ', 'SPACE']",[],0,0,13,0,0,"{'lamps,', 'drills,'}",1
US1642943A,1924-03-22,Substance and process of using the same for refrigerating purposes,"['Substance', 'and', 'process', 'of', 'using', 'the', 'same', 'for', 'refrigerating', 'purposes']","[('Substance', 'NN'), ('and', 'CC'), ('process', 'NN'), ('of', 'IN'), ('using', 'VBG'), ('the', 'DT'), ('same', 'JJ'), ('for', 'IN'), ('refrigerating', 'VBG'), ('purposes', 'NNS')]","['NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'DET', 'ADJ', 'ADP', 'VERB', 'NOUN', 'SPACE']",[],0,0,11,0,0,{'refrigerating'},1
US1642954A,1927-01-22,Surface covering and process of ornamenting the same,"['Surface', 'covering', 'and', 'process', 'of', 'ornamenting', 'the', 'same']","[('Surface', 'NN'), ('covering', 'VBG'), ('and', 'CC'), ('process', 'NN'), ('of', 'IN'), ('ornamenting', 'VBG'), ('the', 'DT'), ('same', 'JJ')]","['NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'DET', 'ADJ', 'SPACE']",[],0,0,9,0,0,{'ornamenting'},1
US1642955A,1927-01-22,Surface covering and process of ornamenting the same,"['Surface', 'covering', 'and', 'process', 'of', 'ornamenting', 'the', 'same']","[('Surface', 'NN'), ('covering', 'VBG'), ('and', 'CC'), ('process', 'NN'), ('of', 'IN'), ('ornamenting', 'VBG'), ('the', 'DT'), ('same', 'JJ')]","['NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'DET', 'ADJ', 'SPACE']",[],0,0,9,0,0,{'ornamenting'},1
US1642979A,1924-06-23,Unitary structure for crown sheaves,"['Unitary', 'structure', 'for', 'crown', 'sheaves']","[('Unitary', 'JJ'), ('structure', 'NN'), ('for', 'IN'), ('crown', 'JJ'), ('sheaves', 'NNS')]","['ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'SPACE']",[],0,0,6,0,0,{'unitary'},1
US1642980A,1927-01-29,"Form for making hollow bricks, tiles, and the like","['Form', 'for', 'making', 'hollow', 'bricks,', 'tiles,', 'and', 'the', 'like']","[('Form', 'NN'), ('for', 'IN'), ('making', 'VBG'), ('hollow', 'JJ'), ('bricks,', 'NN'), ('tiles,', 'NN'), ('and', 'CC'), ('the', 'DT'), ('like', 'JJ')]","['VERB', 'ADP', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'INTJ', 'SPACE']",[],0,0,12,0,0,"{'tiles,', 'bricks,'}",1
US1642994A,1926-07-16,D handle,['D-handle'],"[('D-handle', 'JJ')]","['NOUN', 'NOUN', 'VERB', 'SPACE']",[],0,0,4,0,0,{'d'},1
